Cluster	cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
4	4	REACTOME_CELLULAR_RESPONSES_TO_STIMULI	REACTOME_CELLULAR_RESPONSES_TO_STIMULI	4/12	94/1958	0.00183335501585666	0.0135176159054444	0.0111438019046757	RPS27/RPL26/RPL34/RPS10	4
4	4	WP_MRNA_PROCESSING	WP_MRNA_PROCESSING	2/12	11/1958	0.00183734585122546	0.0135176159054444	0.0111438019046757	PCBP2/SNRPG	2
5	5	GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION	5/22	67/1958	0.000676658302078445	0.0138117900483071	0.0127370974508884	CD44/PCBP2/ALKBH6/RPL37A/RPS10	5
3	3	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS	19/61	235/1958	4.42180530927492e-05	0.0146273319630814	0.0128278899288018	ECM1/IFI16/CXCL12/CD44/PCBP2/STAT2/DCN/LGALS9/IL1RL1/SERPINE2/LTBP1/PIK3IP1/PARL/APOD/HMGB2/DAB2/SOD2/IL6/TMSB4X	19
1	1	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_IL2_STAT5_SIGNALING	8/66	37/1958	1.92814884215412e-05	0.0147599793866898	0.0137507456900991	MUC1/SWAP70/GABARAPL1/EMP1/SLC2A3/IL1RL1/BHLHE40/NT5E	8
4	4	REACTOME_SARS_COV_2_INFECTION	REACTOME_SARS_COV_2_INFECTION	3/12	45/1958	0.00216008878535009	0.0155224984807716	0.012796609205746	RPS27/SNRPG/RPS10	3
4	4	GOBP_PEPTIDE_METABOLIC_PROCESS	GOBP_PEPTIDE_METABOLIC_PROCESS	4/12	99/1958	0.00222534870884605	0.0156280170689416	0.0128835977880561	RPS27/RPL26/RPL34/RPS10	4
4	4	GOBP_NCRNA_PROCESSING	GOBP_NCRNA_PROCESSING	3/12	46/1958	0.00230275676625334	0.015812263128273	0.0130354885949312	RPS27/RPL26/PIN4	3
3	3	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS	14/61	143/1958	7.36284611155836e-05	0.0160652499326495	0.0140889164431941	ECM1/ATP1A2/KCNK2/ATP2B1/DCN/LGALS9/MILR1/IL1RL1/SERPINE2/EFEMP1/APOD/IL6/TNFRSF11B/TMSB4X	14
3	3	GOMF_SIGNALING_RECEPTOR_BINDING	GOMF_SIGNALING_RECEPTOR_BINDING	16/61	182/1958	7.71050178088458e-05	0.0160652499326495	0.0140889164431941	ECM1/CXCL12/ITGBL1/IL32/CTF1/CKLF/SERPINE2/EFEMP1/CCN5/PIK3IP1/TNFSF10/HMGB2/DAB2/IL6/TNFRSF11B/LY96	16
3	3	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	10/61	76/1958	7.77037481627543e-05	0.0160652499326495	0.0140889164431941	CD44/STAT2/IRF9/IL32/CTF1/LGALS9/IL1RL1/SOD2/IL6/TNFRSF11B	10
3	3	GOMF_CYTOKINE_ACTIVITY	GOMF_CYTOKINE_ACTIVITY	6/61	26/1958	0.000100988779424515	0.0185594934631276	0.0162763202394131	CXCL12/IL32/CKLF/TNFSF10/IL6/TNFRSF11B	6
4	4	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	GOBP_AMIDE_BIOSYNTHETIC_PROCESS	4/12	106/1958	0.00286816889854913	0.0192666128185148	0.015883223648716	RPS27/RPL26/RPL34/RPS10	4
4	4	REACTOME_MRNA_SPLICING	REACTOME_MRNA_SPLICING	2/12	14/1958	0.00300900931147791	0.0197826356860995	0.0163086282951323	PCBP2/SNRPG	2
3	3	WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY	WP_NETWORK_MAP_OF_SARSCOV2_SIGNALING_PATHWAY	6/61	27/1958	0.000126713191551909	0.0209583618826857	0.0183800818903716	CXCL12/IRF9/APOL1/TNFSF10/APOD/IL6	6
3	3	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	4/61	10/1958	0.000155819116237701	0.0234295289324689	0.0205472480550768	CD44/STAT2/IRF9/IL6	4
3	3	GOBP_CYTOKINE_PRODUCTION	GOBP_CYTOKINE_PRODUCTION	11/61	100/1958	0.000175136618483276	0.0238860619070987	0.02094761872843	IFI16/ATP2B1/LUM/LGALS9/IL1RL1/LTBP1/APOD/HMGB2/IL6/LY96/TMSB4X	11
3	3	GOBP_RESPONSE_TO_VIRUS	GOBP_RESPONSE_TO_VIRUS	8/61	54/1958	0.000187738092377438	0.0238860619070987	0.02094761872843	IFI16/CXCL12/PCBP2/STAT2/IRF9/LGALS9/SLFN11/IL6	8
